Fecha,Año,Mes,Partido,Categoria,Subcategoria,Monto,Cantidad,Fuente,Competencia
2022-10-11,2022,Octubre,Tepatitlan,Gastos,Juegos Fiesta Mexicana Tourist Lounge,8120.00,,General,Liga
2022-10-11,2022,Octubre,Tepatitlan,Gastos,Mobiliario Musicos Tourist Lounge,5220.00,,General,Liga
2022-11-23,2022,Noviembre,Cruz Azul,Gastos,Pago Nomina,33300.00,,General,Amistoso
2022-11-23,2022,Noviembre,Cruz Azul,Gastos,Servicio de Palcos,4258.00,,General,Amistoso
2022-11-23,2022,Noviembre,Cruz Azul,Gastos,Comision Cruz Azul,166909.54,,General,Amistoso
2022-11-23,2022,Noviembre,Cruz Azul,Gastos,Ambulancia,8120.00,,General,Amistoso
2022-11-23,2022,Noviembre,Cruz Azul,Gastos,Seguridad Privada,121800.00,,General,Amistoso
2022-11-23,2022,Noviembre,Cruz Azul,Gastos,Sonido,16240.00,,General,Amistoso
2022-11-23,2022,Noviembre,Cruz Azul,Gastos,Pintura Campo,1170.00,,General,Amistoso
2022-11-23,2022,Noviembre,Cruz Azul,Gastos,Servicio Boletera,35290.00,,General,Amistoso
2022-11-23,2022,Noviembre,Cruz Azul,Gastos,Cortesias,2704.00,,General,Amistoso
2022-11-23,2022,Noviembre,Cruz Azul,Gastos,Anticipo Cruz Azul ,100000.00,,General,Amistoso
2022-11-23,2022,Noviembre,Cruz Azul,Gastos,Gasolina,100.02,,General,Amistoso
2022-11-23,2022,Noviembre,Cruz Azul,Gastos,Bolsas,940.38,,General,Amistoso
2022-11-23,2022,Noviembre,Cruz Azul,Gastos,Seguridad Municipal,16102.35,,General,Amistoso
2022-11-23,2022,Noviembre,Cruz Azul,Gastos,Vallas,70180.00,,General,Amistoso
2022-11-23,2022,Noviembre,Cruz Azul,Gastos,Vasos para Bebidas,30160.00,,General,Amistoso
2022-11-23,2022,Noviembre,Cruz Azul,Gastos,Show Maya,17400.00,,General,Amistoso
2022-11-23,2022,Noviembre,Cruz Azul,Gastos,Pirotecnia,19720.00,,General,Amistoso
2022-11-23,2022,Noviembre,Cruz Azul,Gastos,Espectacular Publicidad,12504.80,,General,Amistoso
2022-11-23,2022,Noviembre,Cruz Azul,Gastos,Hospedaje Arbitros,1739.02,,General,Amistoso
2022-11-23,2022,Noviembre,Cruz Azul,Gastos,Refresco,8299.20,,General,Amistoso
2022-11-23,2022,Noviembre,Cruz Azul,Gastos,Pago Cerveza,83007.15,,General,Amistoso
2022-12-11,2022,Diciembre,America,Gastos,Pago Nomina,39100.00,,General,Amistoso
2022-12-11,2022,Diciembre,America,Gastos,Servicio de Palcos,3569.50,,General,Amistoso
2022-12-11,2022,Diciembre,America,Gastos,Insumos Iguana Bar,196.50,,General,Amistoso
2022-12-11,2022,Diciembre,America,Gastos,Comision America y Monterrey,629666.00,,General,Amistoso
2022-12-11,2022,Diciembre,America,Gastos,Ambulancia,8120.00,,General,Amistoso
2022-12-11,2022,Diciembre,America,Gastos,Seguridad Privada,170520.00,,General,Amistoso
2022-12-11,2022,Diciembre,America,Gastos,Sonido,16240.00,,General,Amistoso
2022-12-11,2022,Diciembre,America,Gastos,Pintura Campo,1170.00,,General,Amistoso
2022-12-11,2022,Diciembre,America,Gastos,Servicio Boletera,74880.00,,General,Amistoso
2022-12-11,2022,Diciembre,America,Gastos,Cortesias,2288.00,,General,Amistoso
2022-12-11,2022,Diciembre,America,Gastos,Anticipo America,50000.00,,General,Amistoso
2022-12-11,2022,Diciembre,America,Gastos,Gasolina,100.07,,General,Amistoso
2022-12-11,2022,Diciembre,America,Gastos,Bolsas,940.38,,General,Amistoso
2022-12-11,2022,Diciembre,America,Gastos,Seguridad Municipal,6440.94,,General,Amistoso
2022-12-11,2022,Diciembre,America,Gastos,Vallas,79170.00,,General,Amistoso
2022-12-11,2022,Diciembre,America,Gastos,Boletera Ramiro,195000.00,,General,Amistoso
2022-12-11,2022,Diciembre,America,Gastos,Vuelo Arbitros,15540.00,,General,Amistoso
2022-12-11,2022,Diciembre,America,Gastos,Espectacular Publicidad,12504.80,,General,Amistoso
2022-12-11,2022,Diciembre,America,Gastos,Hospedaje Arbitros,1739.02,,General,Amistoso
2022-12-11,2022,Diciembre,America,Gastos,Refresco,9883.20,,General,Amistoso
2023-01-11,2023,Enero,UDG,Gastos,Pago Nomina,16200.00,,General,Liga
2023-01-11,2023,Enero,UDG,Gastos,Servicio de Palcos,3401.00,,General,Liga
2023-01-11,2023,Enero,UDG,Gastos,Ambulancia,8120.00,,General,Liga
2023-01-11,2023,Enero,UDG,Gastos,Seguridad Privada,38976.00,,General,Liga
2023-01-11,2023,Enero,UDG,Gastos,Sonido,16240.00,,General,Liga
2023-01-11,2023,Enero,UDG,Gastos,Pintura Campo,1198.00,,General,Liga
2023-01-11,2023,Enero,UDG,Gastos,Cargo por Servicio Taquilla,4100.00,,General,Liga
2023-01-11,2023,Enero,UDG,Gastos,Cargo por Servicio Bonocun,700.00,,General,Liga
2023-01-11,2023,Enero,UDG,Gastos,Cortesias,2420.00,,General,Liga
2023-01-11,2023,Enero,UDG,Gastos,Gasolina,100.02,,General,Liga
2023-01-11,2023,Enero,UDG,Gastos,Bolsas,772.33,,General,Liga
2023-01-11,2023,Enero,UDG,Gastos,Seguridad Municipal,6441.09,,General,Liga
2023-01-11,2023,Enero,UDG,Gastos,Sanitizacion,30624.00,,General,Liga
2023-01-25,2023,Enero,Correcaminos,Gastos,Pago Nomina,16400.00,,General,Liga
2023-01-25,2023,Enero,Correcaminos,Gastos,Servicio de Palcos,3519.00,,General,Liga
2023-01-25,2023,Enero,Correcaminos,Gastos,Ambulancia,8120.00,,General,Liga
2023-01-25,2023,Enero,Correcaminos,Gastos,Seguridad Privada,42688.00,,General,Liga
2023-01-25,2023,Enero,Correcaminos,Gastos,Sonido,16240.00,,General,Liga
2023-01-25,2023,Enero,Correcaminos,Gastos,Pintura Campo,1198.00,,General,Liga
2023-01-25,2023,Enero,Correcaminos,Gastos,Cargo por Servicio Taquilla,3000.00,,General,Liga
2023-01-25,2023,Enero,Correcaminos,Gastos,Cortesias,2782.00,,General,Liga
2023-01-25,2023,Enero,Correcaminos,Gastos,Gasolina,100.02,,General,Liga
2023-01-25,2023,Enero,Correcaminos,Gastos,Bolsas,772.21,,General,Liga
2023-01-25,2023,Enero,Correcaminos,Gastos,Seguridad Municipal,6441.09,,General,Liga
2023-01-25,2023,Enero,Correcaminos,Gastos,Refresco,2472.00,,General,Liga
2023-02-07,2023,Febrero,Atlante,Gastos,Pago Nomina,29950.00,,General,Liga
2023-02-07,2023,Febrero,Atlante,Gastos,Servicio de Palcos,4189.00,,General,Liga
2023-02-07,2023,Febrero,Atlante,Gastos,Pago Banda,4500.00,,General,Liga
2023-02-07,2023,Febrero,Atlante,Gastos,Ambulancia,8120.00,,General,Liga
2023-02-07,2023,Febrero,Atlante,Gastos,Seguridad Privada,92800.00,,General,Liga
2023-02-07,2023,Febrero,Atlante,Gastos,Sonido,16240.00,,General,Liga
2023-02-07,2023,Febrero,Atlante,Gastos,Pintura Campo,1198.00,,General,Liga
2023-02-07,2023,Febrero,Atlante,Gastos,Cargo por Servicio Taquilla,5050.00,,General,Liga
2023-02-07,2023,Febrero,Atlante,Gastos,Cortesias,3029.00,,General,Liga
2023-02-07,2023,Febrero,Atlante,Gastos,Gasolina,100.02,,General,Liga
2023-02-07,2023,Febrero,Atlante,Gastos,Bolsas,772.21,,General,Liga
2023-02-07,2023,Febrero,Atlante,Gastos,Seguridad Municipal,24305.44,,General,Liga
2023-02-07,2023,Febrero,Atlante,Gastos,Refresco,5484.00,,General,Liga
2023-03-01,2023,Marzo,Morelia,Gastos,Pago Nomina,17300.00,,General,Liga
2023-03-01,2023,Marzo,Morelia,Gastos,Servicio de Palcos,3742.00,,General,Liga
2023-03-01,2023,Marzo,Morelia,Gastos,Ambulancia,8120.00,,General,Liga
2023-03-01,2023,Marzo,Morelia,Gastos,Seguridad Privada,41760.00,,General,Liga
2023-03-01,2023,Marzo,Morelia,Gastos,Sonido,16240.00,,General,Liga
2023-03-01,2023,Marzo,Morelia,Gastos,Pintura Campo,1198.00,,General,Liga
2023-03-01,2023,Marzo,Morelia,Gastos,Cargo por Servicio Taquilla,3400.00,,General,Liga
2023-03-01,2023,Marzo,Morelia,Gastos,Cortesias,2332.00,,General,Liga
2023-03-01,2023,Marzo,Morelia,Gastos,Gasolina,100.02,,General,Liga
2023-03-01,2023,Marzo,Morelia,Gastos,Bolsas,772.21,,General,Liga
2023-03-01,2023,Marzo,Morelia,Gastos,Seguridad Municipal,6944.30,,General,Liga
2023-03-01,2023,Marzo,Morelia,Gastos,Refresco,2472.00,,General,Liga
2023-03-16,2023,Marzo,Mineros,Gastos,Pago Nomina,17300.00,,General,Liga
2023-03-16,2023,Marzo,Mineros,Gastos,Pago Banda,4000.00,,General,Liga
2023-03-16,2023,Marzo,Mineros,Gastos,Servicio de Palcos,4450.00,,General,Liga
2023-03-16,2023,Marzo,Mineros,Gastos,Ambulancia,8120.00,,General,Liga
2023-03-16,2023,Marzo,Mineros,Gastos,Seguridad Privada,41760.00,,General,Liga
2023-03-16,2023,Marzo,Mineros,Gastos,Sonido,16240.00,,General,Liga
2023-03-16,2023,Marzo,Mineros,Gastos,Pintura Campo,999.00,,General,Liga
2023-03-16,2023,Marzo,Mineros,Gastos,Cargo por Servicio Taquilla,2860.00,,General,Liga
2023-03-16,2023,Marzo,Mineros,Gastos,Cortesias,2654.00,,General,Liga
2023-03-16,2023,Marzo,Mineros,Gastos,Gasolina,100.04,,General,Liga
2023-03-16,2023,Marzo,Mineros,Gastos,Bolsas,772.21,,General,Liga
2023-03-16,2023,Marzo,Mineros,Gastos,Seguridad Municipal,6944.41,,General,Liga
2023-03-16,2023,Marzo,Mineros,Gastos,Refresco,2472.00,,General,Liga
2023-03-24,2023,Marzo,Cimarrones,Gastos,Pago Nomina,18850.00,,General,Liga
2023-03-24,2023,Marzo,Cimarrones,Gastos,Pago Banda,4000.00,,General,Liga
2023-03-24,2023,Marzo,Cimarrones,Gastos,Servicio de Palcos,4310.00,,General,Liga
2023-03-24,2023,Marzo,Cimarrones,Gastos,Ambulancia,8120.00,,General,Liga
2023-03-24,2023,Marzo,Cimarrones,Gastos,Seguridad Privada,55680.00,,General,Liga
2023-03-24,2023,Marzo,Cimarrones,Gastos,Sonido,16240.00,,General,Liga
2023-03-24,2023,Marzo,Cimarrones,Gastos,Pintura Campo,999.00,,General,Liga
2023-03-24,2023,Marzo,Cimarrones,Gastos,Cargo por Servicio Taquilla,1930.00,,General,Liga
2023-03-24,2023,Marzo,Cimarrones,Gastos,Cortesias,1916.00,,General,Liga
2023-03-24,2023,Marzo,Cimarrones,Gastos,Gasolina,100.04,,General,Liga
2023-03-24,2023,Marzo,Cimarrones,Gastos,Bolsas,772.21,,General,Liga
2023-03-24,2023,Marzo,Cimarrones,Gastos,Seguridad Municipal,6944.41,,General,Liga
2023-03-24,2023,Marzo,Cimarrones,Gastos,Refresco,3708.00,,General,Liga
2023-03-29,2023,Marzo,Tapatio,Gastos,Pago Nomina,18850.00,,General,Liga
2023-03-29,2023,Marzo,Tapatio,Gastos,Pago Banda,4000.00,,General,Liga
2023-03-29,2023,Marzo,Tapatio,Gastos,Servicio de Palcos,4394.50,,General,Liga
2023-03-29,2023,Marzo,Tapatio,Gastos,Ambulancia,8120.00,,General,Liga
2023-03-29,2023,Marzo,Tapatio,Gastos,Seguridad Privada,46400.00,,General,Liga
2023-03-29,2023,Marzo,Tapatio,Gastos,Sonido,16240.00,,General,Liga
2023-03-29,2023,Marzo,Tapatio,Gastos,Pintura Campo,999.00,,General,Liga
2023-03-29,2023,Marzo,Tapatio,Gastos,Cargo por Servicio Taquilla,5505.00,,General,Liga
2023-03-29,2023,Marzo,Tapatio,Gastos,Cortesias,2903.00,,General,Liga
2023-03-29,2023,Marzo,Tapatio,Gastos,Gasolina,99.97,,General,Liga
2023-03-29,2023,Marzo,Tapatio,Gastos,Bolsas,772.21,,General,Liga
2023-03-29,2023,Marzo,Tapatio,Gastos,Seguridad Municipal,6944.41,,General,Liga
2023-03-29,2023,Marzo,Tapatio,Gastos,Refresco,3012.00,,General,Liga
2023-04-11,2023,Abril,Pumas Tabasco,Gastos,Pago Nomina,19150.00,,General,Liga
2023-04-11,2023,Abril,Pumas Tabasco,Gastos,Pago Banda,4000.00,,General,Liga
2023-04-11,2023,Abril,Pumas Tabasco,Gastos,Servicio de Palcos,4690.50,,General,Liga
2023-04-11,2023,Abril,Pumas Tabasco,Gastos,Pago Comision Bebidas Clip,318.00,,General,Liga
2023-04-11,2023,Abril,Pumas Tabasco,Gastos,Ambulancia,8120.00,,General,Liga
2023-04-11,2023,Abril,Pumas Tabasco,Gastos,Seguridad Privada,55680.00,,General,Liga
2023-04-11,2023,Abril,Pumas Tabasco,Gastos,Sonido,16240.00,,General,Liga
2023-04-11,2023,Abril,Pumas Tabasco,Gastos,Pintura Campo,999.00,,General,Liga
2023-04-11,2023,Abril,Pumas Tabasco,Gastos,Cargo por Servicio Taquilla,8485.00,,General,Liga
2023-04-11,2023,Abril,Pumas Tabasco,Gastos,Cortesias,2467.00,,General,Liga
2023-04-11,2023,Abril,Pumas Tabasco,Gastos,Bolsas,772.21,,General,Liga
2023-04-11,2023,Abril,Pumas Tabasco,Gastos,Seguridad Municipal,13888.82,,General,Liga
2023-04-11,2023,Abril,Pumas Tabasco,Gastos,Refresco,3012.00,,General,Liga
2023-07-29,2023,Julio,Venados,Gastos,Pago Nomina,20900.00,,General,Liga
2023-07-29,2023,Julio,Venados,Gastos,Pago Banda,3500.00,,General,Liga
2023-07-29,2023,Julio,Venados,Gastos,Servicio de Palcos,4675.50,,General,Liga
2023-07-29,2023,Julio,Venados,Gastos,Gastos Tourist Lounge,10800.00,,General,Liga
2023-07-29,2023,Julio,Venados,Gastos,Pago Pipa Jacuzzi y Cisternas,2000.00,,General,Liga
2023-07-29,2023,Julio,Venados,Gastos,Ambulancia,8120.00,,General,Liga
2023-07-29,2023,Julio,Venados,Gastos,Seguridad Privada,111360.00,,General,Liga
2023-07-29,2023,Julio,Venados,Gastos,Sonido,20880.00,,General,Liga
2023-07-29,2023,Julio,Venados,Gastos,Gastos Tourist,10096.00,,General,Liga
2023-07-29,2023,Julio,Venados,Gastos,Pintura Campo,1270.00,,General,Liga
2023-07-29,2023,Julio,Venados,Gastos,Cargo por Servicio Taquilla,5585.00,,General,Liga
2023-07-29,2023,Julio,Venados,Gastos,Cortesias,2021.00,,General,Liga
2023-07-29,2023,Julio,Venados,Gastos,Gasolina,100.00,,General,Liga
2023-07-29,2023,Julio,Venados,Gastos,Bolsas,772.21,,General,Liga
2023-07-29,2023,Julio,Venados,Gastos,Seguridad Municipal,1599.13,,General,Liga
2023-07-29,2023,Julio,Venados,Gastos,Refresco,8625.00,,General,Liga
2023-07-29,2023,Julio,Venados,Gastos,Hielo,12975.00,,General,Liga
2023-07-29,2023,Julio,Venados,Gastos,Pago Nomina,10800.00,,Tourist Lounge,Liga
2023-07-29,2023,Julio,Venados,Gastos,Hieleras,2962.00,,Tourist Lounge,Liga
2023-07-29,2023,Julio,Venados,Gastos,Gastos Generales OFIX,1006.21,,Tourist Lounge,Liga
2023-07-29,2023,Julio,Venados,Gastos,Insumos Soriana,546.80,,Tourist Lounge,Liga
2023-07-29,2023,Julio,Venados,Gastos,Gasolina,200.00,,Tourist Lounge,Liga
2023-07-29,2023,Julio,Venados,Gastos,Cortesias,391.00,,Tourist Lounge,Liga
2023-07-29,2023,Julio,Venados,Gastos,Pago DJ y Audio,5800.00,,Tourist Lounge,Liga
2023-08-05,2023,Agosto,Correcaminos,Gastos,Pago Nomina,22000.00,,General,Liga
2023-08-05,2023,Agosto,Correcaminos,Gastos,Pago Banda,3500.00,,General,Liga
2023-08-05,2023,Agosto,Correcaminos,Gastos,Servicio de Palcos,4690.50,,General,Liga
2023-08-05,2023,Agosto,Correcaminos,Gastos,Ambulancia,8120.00,,General,Liga
2023-08-05,2023,Agosto,Correcaminos,Gastos,Seguridad Privada,102080.00,,General,Liga
2023-08-05,2023,Agosto,Correcaminos,Gastos,Sonido,20880.00,,General,Liga
2023-08-05,2023,Agosto,Correcaminos,Gastos,Pirotecnia,18560.00,,General,Liga
2023-08-05,2023,Agosto,Correcaminos,Gastos,Pintura Campo,1270.00,,General,Liga
2023-08-05,2023,Agosto,Correcaminos,Gastos,Cargo por Servicio Taquilla,6055.00,,General,Liga
2023-08-05,2023,Agosto,Correcaminos,Gastos,Cortesias,1563.00,,General,Liga
2023-08-05,2023,Agosto,Correcaminos,Gastos,Gasolina,100.08,,General,Liga
2023-08-05,2023,Agosto,Correcaminos,Gastos,Bolsas,772.21,,General,Liga
2023-08-05,2023,Agosto,Correcaminos,Gastos,Seguridad Municipal,15900.13,,General,Liga
2023-08-05,2023,Agosto,Correcaminos,Gastos,Refresco,3858.00,,General,Liga
2023-08-05,2023,Agosto,Correcaminos,Gastos,Hielo,11175.00,,General,Liga
2023-08-05,2023,Agosto,Correcaminos,Gastos,Pago Nomina,11500.00,,Tourist Lounge,Liga
2023-08-05,2023,Agosto,Correcaminos,Gastos,Pago DJ y Audio,5800.00,,Tourist Lounge,Liga
2023-08-05,2023,Agosto,Correcaminos,Gastos,Gastos Generales OFIX,1028.71,,Tourist Lounge,Liga
2023-08-05,2023,Agosto,Correcaminos,Gastos,Insumos Soriana,1619.25,,Tourist Lounge,Liga
2023-08-05,2023,Agosto,Correcaminos,Gastos,Insumos Walmart,1550.00,,Tourist Lounge,Liga
2023-08-05,2023,Agosto,Correcaminos,Gastos,Brazaletes,4674.80,,Tourist Lounge,Liga
2023-08-05,2023,Agosto,Correcaminos,Gastos,Gasolina,200.00,,Tourist Lounge,Liga
2023-08-19,2023,Agosto,Morelia,Gastos,Pago Nomina,23700.00,,General,Liga
2023-08-19,2023,Agosto,Morelia,Gastos,Pago Banda,3500.00,,General,Liga
2023-08-19,2023,Agosto,Morelia,Gastos,Servicio de Palcos,1009.00,,General,Liga
2023-08-19,2023,Agosto,Morelia,Gastos,Ambulancia,8120.00,,General,Liga
2023-08-19,2023,Agosto,Morelia,Gastos,Seguridad Privada,102080.00,,General,Liga
2023-08-19,2023,Agosto,Morelia,Gastos,Sonido,20880.00,,General,Liga
2023-08-19,2023,Agosto,Morelia,Gastos,Pirotecnia,18560.00,,General,Liga
2023-08-19,2023,Agosto,Morelia,Gastos,Pintura Campo,1270.00,,General,Liga
2023-08-19,2023,Agosto,Morelia,Gastos,Cargo por Servicio Taquilla,7625.00,,General,Liga
2023-08-19,2023,Agosto,Morelia,Gastos,Cortesias,2282.00,,General,Liga
2023-08-19,2023,Agosto,Morelia,Gastos,Gasolina,99.93,,General,Liga
2023-08-19,2023,Agosto,Morelia,Gastos,Bolsas,772.21,,General,Liga
2023-08-19,2023,Agosto,Morelia,Gastos,Seguridad Municipal,7950.06,,General,Liga
2023-08-19,2023,Agosto,Morelia,Gastos,Refresco,6568.50,,General,Liga
2023-08-19,2023,Agosto,Morelia,Gastos,Hielo,12975.00,,General,Liga
2023-08-19,2023,Agosto,Morelia,Gastos,Pago Nomina,10600.00,,Tourist Lounge,Liga
2023-08-19,2023,Agosto,Morelia,Gastos,Pago DJ y Audio,5104.00,,Tourist Lounge,Liga
2023-08-19,2023,Agosto,Morelia,Gastos,Gastos Generales OFIX,262.40,,Tourist Lounge,Liga
2023-08-19,2023,Agosto,Morelia,Gastos,Insumos Costco,157.34,,Tourist Lounge,Liga
2023-08-19,2023,Agosto,Morelia,Gastos,Insumos Walmart,703.00,,Tourist Lounge,Liga
2023-09-06,2023,Septiembre,Tlaxcala,Gastos,Pago Nomina,22200.00,,General,Liga
2023-09-06,2023,Septiembre,Tlaxcala,Gastos,Pago Banda,3500.00,,General,Liga
2023-09-06,2023,Septiembre,Tlaxcala,Gastos,Servicio de Palcos,1023.00,,General,Liga
2023-09-06,2023,Septiembre,Tlaxcala,Gastos,Ambulancia,8120.00,,General,Liga
2023-09-06,2023,Septiembre,Tlaxcala,Gastos,Seguridad Privada,64960.00,,General,Liga
2023-09-06,2023,Septiembre,Tlaxcala,Gastos,Sonido,20880.00,,General,Liga
2023-09-06,2023,Septiembre,Tlaxcala,Gastos,Pintura Campo,1270.00,,General,Liga
2023-09-06,2023,Septiembre,Tlaxcala,Gastos,Cargo por Servicio Taquilla,4995.00,,General,Liga
2023-09-06,2023,Septiembre,Tlaxcala,Gastos,Cortesias,2271.00,,General,Liga
2023-09-06,2023,Septiembre,Tlaxcala,Gastos,Gasolina,100.16,,General,Liga
2023-09-06,2023,Septiembre,Tlaxcala,Gastos,Bolsas,772.21,,General,Liga
2023-09-06,2023,Septiembre,Tlaxcala,Gastos,Seguridad Municipal,7950.06,,General,Liga
2023-09-06,2023,Septiembre,Tlaxcala,Gastos,Refresco,2669.90,,General,Liga
2023-09-06,2023,Septiembre,Tlaxcala,Gastos,Hielo,7475.00,,General,Liga
